"motusRecvID","recvProjectID","receiverID","receiverType","recvDeployID","deploymentStatus","deploymentName","siteName","dtStart","dtEnd","tsStart","tsEnd","latitude","longitude","elevation","isMobile","macAddress","locationPrecision"
"389","1","SG-5113BBBK2024","SENSORGNOME","3959","terminated","Peers","Peers","2017-04-08 00:00:00 +00:00","2018-02-21 23:59:00 +00:00","1491609600","1519257540.0000002","42.60560000","-82.36000000","","false","0","Exact"
"389","1","SG-5113BBBK2024","SENSORGNOME","5829","active","Hilliardton","Hilliardton","2019-11-11 00:00:00 +00:00","","1573430400","","47.74080000","-79.69890000","","false","0","Exact"
"390","1","SG-5113BBBK2495","SENSORGNOME","660","terminated","New_Farm","New_Farm","2014-04-28 00:00:00 +00:00","2014-11-19 00:00:00 +00:00","1398643200","1416355200","44.28840000","-80.22390000","","false","0","Exact"
"390","1","SG-5113BBBK2495","SENSORGNOME","2025","terminated","New_Farm","New_Farm","2014-11-19 00:00:00 +00:00","2014-11-30 15:00:00 +00:00","1416355200","1417359600","44.28840000","-80.22390000","","false","0","Exact"
"390","1","SG-5113BBBK2495","SENSORGNOME","2118","terminated","New_Farm","New_Farm","2015-04-19 16:50:00 +00:00","2016-11-08 00:00:00 +00:00","1429462200.0000002","1478563200","44.28840000","-80.22390000","","false","0","Exact"
"390","1","SG-5113BBBK2495","SENSORGNOME","3756","terminated","New_Farm","New_Farm","2016-11-08 00:00:00 +00:00","2017-04-05 10:30:00 +00:00","1478563200","1491388200","44.28840000","-80.22390000","","false","0","Exact"
"390","1","SG-5113BBBK2495","SENSORGNOME","3991","terminated","New_Farm","New_Farm","2017-04-05 13:00:00 +00:00","2020-11-25 23:59:00 +00:00","1491397200","1606348740.0000002","44.28840000","-80.22390000","","false","0","Exact"
"391","1","SG-5113BBBK2661","SENSORGNOME","7727","active","New Farm","New Farm","2021-05-14 00:00:00 +00:00","","1620950400","","44.28840000","-80.22370000","","false","0","Exact"
"391","1","SG-5113BBBK2661","SENSORGNOME","667","terminated","Bright","Bright","2014-05-02 00:00:00 +00:00","2014-08-06 00:00:00 +00:00","1398988800","1407283200","43.26320000","-80.65490000","","false","0","Exact"
"391","1","SG-5113BBBK2661","SENSORGNOME","3983","terminated","Bright","Bright","2017-05-04 09:00:00 +00:00","2020-04-21 14:00:00 +00:00","1493888400","1587477600","43.26320000","-80.65490000","","false","0","Exact"
"391","1","SG-5113BBBK2661","SENSORGNOME","3733","terminated","Bright","Bright","2016-11-11 00:00:00 +00:00","2017-04-04 08:30:00 +00:00","1478822400","1491294600","43.26320000","-80.65490000","","false","0","Exact"
"391","1","SG-5113BBBK2661","SENSORGNOME","2127","terminated","Bright","Bright","2015-04-22 14:30:00 +00:00","2016-11-11 00:00:00 +00:00","1429713000","1478822400","43.26320000","-80.65490000","","false","0","Exact"
"391","1","SG-5113BBBK2661","SENSORGNOME","750","terminated","Bright","Bright","2014-08-06 00:00:00 +00:00","2014-10-19 00:00:00 +00:00","1407283200","1413676800","43.26320000","-80.65490000","","false","0","Exact"
